Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 03/07  05:00:00,0.540613887594095,4.00516952494656,0.000000000000000E+000,3.67423288338221,0.000000000000000E+000,0.101917180848168,0.101917180848168,0.101917180848168,5.162820286083813E-002,1.058945250657523E-002,7.395221645997889E-002,0.287451822858535,0.311135569921262 
 03/07  06:00:00,0.593900619829160,4.33505636379823,0.000000000000000E+000,3.77745977082857,0.000000000000000E+000,0.104780525031887,0.104780525031887,0.104780525031887,5.559960154633677E-002,1.140402514680282E-002,8.626832450802412E-002,0.320773131536108,0.535500188446800 
 03/07  07:00:00,0.730895669276287,4.63740362498449,0.000000000000000E+000,3.65773315375713,0.000000000000000E+000,0.101459505468975,0.101459505468975,0.101459505468975,8.737081097968286E-002,1.792060626862355E-002,0.138447925181248,0.370621809317757,0.954140248716274 
 03/07  08:00:00,0.930093843243329,4.35412519885940,0.000000000000000E+000,3.25836405110143,0.000000000000000E+000,9.038166300432811E-002,9.038166300432811E-002,9.038166300432811E-002,0.154884628531874,3.176836297547005E-002,0.214170712514307,0.393813440157350,1.06863337356255 
 03/07  09:00:00,0.847200958490852,3.78606942331948,0.000000000000000E+000,2.72531750536791,0.000000000000000E+000,7.559582799432595E-002,7.559582799432595E-002,7.559582799432595E-002,0.123113412448741,2.525177639790496E-002,0.275218413283566,0.332946516306314,1.03781695181658 
 03/07  10:00:00,0.768220624563714,3.01132477854445,0.000000000000000E+000,2.04658073689199,0.000000000000000E+000,5.676878567647915E-002,5.676878567647915E-002,5.676878567647915E-002,6.354239891733346E-002,1.303317179119409E-002,0.336436847124624,0.283364408994085,0.945224530842620 
 03/07  11:00:00,0.768236649008436,2.63238659246162,0.000000000000000E+000,1.77637769781227,0.000000000000000E+000,4.927379750516258E-002,4.927379750516258E-002,4.927379750516258E-002,5.162820286083813E-002,1.058945250657523E-002,0.351641513346258,0.290028670729601,0.836030317263552 
 03/07  12:00:00,0.753923518121537,1.46744738768777,0.000000000000000E+000,0.708676058506374,0.000000000000000E+000,1.965750901207843E-002,1.965750901207843E-002,1.965750901207843E-002,5.162820286083813E-002,1.058945250657523E-002,0.366855814129303,0.290117527552739,0.738786630907921 
 03/07  13:00:00,0.722776091533233,0.792746102872442,0.000000000000000E+000,0.110152150637341,0.000000000000000E+000,3.055439601581892E-003,3.055439601581892E-003,3.055439601581892E-003,5.162820286083813E-002,1.058945250657523E-002,0.357197582224207,0.285230402280028,0.662945902783998 
 03/07  14:00:00,0.697129496162348,0.636175187593821,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.162820286083813E-002,1.058945250657523E-002,0.324743319086342,0.295093509648591,0.615847719610295 
 03/07  15:00:00,0.688666350622381,0.589579528648537,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.162820286083813E-002,1.058945250657523E-002,0.299663947619161,0.311709735575808,0.568107454668953 
 03/07  16:00:00,0.724116612511671,0.595942128114024,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.957100023183511E-002,1.221859915096650E-002,0.308215184980723,0.329036816088145,0.573276481036940 
 03/07  17:00:00,0.869014064503837,0.653020261339894,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.134219636560864E-002,1.873518982033986E-002,0.354668780903828,0.389192885354059,0.626210773303810 
 03/07  18:00:00,1.14700265675860,0.776199586165511,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.182684392731217,3.747036600131882E-002,0.438965730037081,0.472807155928983,0.743630342823046 
 03/07  19:00:00,1.38182971206944,0.885660134604135,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.353454629304658,7.249702226557142E-002,0.397477157158294,0.513325867280912,0.850299766479830 
 03/07  20:00:00,1.50377331391958,0.904110844624594,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.528196184766160,0.108338248442179,0.322310632266247,0.529853236384989,0.867611991391907 
 03/07  21:00:00,1.53351716053700,0.843639558430287,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.567910171621143,0.116483974844455,0.285979116882669,0.548068885128730,0.805885923223309 
 03/07  22:00:00,1.39437582041864,0.767009272865025,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.476567975255536,9.774878502411546E-002,0.269710545482451,0.535273502596540,0.730137045483891 
 03/07  23:00:00,1.12875224790396,0.706394338162999,0.000000000000000E+000,6.436955561392385E-002,0.000000000000000E+000,1.785505668487050E-003,1.785505668487050E-003,1.785505668487050E-003,0.357426014690583,7.331159217792682E-002,0.217943504277125,0.463210619029843,0.610116595075991 
 03/07  24:00:00,0.882705687942216,1.07557633767613,0.000000000000000E+000,0.570093928995856,0.000000000000000E+000,1.581346852691295E-002,1.581346852691295E-002,1.581346852691295E-002,0.250198210283408,5.131810906880441E-002,0.147779479178003,0.402521408825089,0.477754787492266 
 03/08  01:00:00,0.631721998154689,1.52285000745588,0.000000000000000E+000,1.16336566006713,0.000000000000000E+000,3.226985118604279E-002,3.226985118604279E-002,3.226985118604279E-002,0.127084797834667,2.606634631026037E-002,9.827947445740333E-002,0.332946516306314,0.336549381253773 
 03/08  02:00:00,0.543802341348550,2.00107036892021,0.000000000000000E+000,1.70769653523854,0.000000000000000E+000,4.736869494659925E-002,4.736869494659925E-002,4.736869494659925E-002,7.545658832404237E-002,1.547689653155732E-002,8.386910965267348E-002,0.306556039833677,0.272256771187493 
 03/08  03:00:00,0.510207770056512,2.37862697106614,0.000000000000000E+000,2.10283595211410,0.000000000000000E+000,5.832921288003908E-002,5.832921288003908E-002,5.832921288003908E-002,5.162820286083813E-002,1.058945250657523E-002,7.158412284098968E-002,0.303001766908070,0.254918791965052 
 03/08  04:00:00,0.504929018789478,2.61615564696122,0.000000000000000E+000,2.33566673618090,0.000000000000000E+000,6.478755612607594E-002,6.478755612607594E-002,6.478755612607594E-002,5.162820286083813E-002,1.058945250657523E-002,6.411215583864807E-002,0.298736639397340,0.259910486401935 
 03/08  05:00:00,0.510995320711205,2.93713730912283,0.000000000000000E+000,2.60644910547437,0.000000000000000E+000,7.229861396527684E-002,7.229861396527684E-002,7.229861396527684E-002,5.162820286083813E-002,1.058945250657523E-002,7.395221645997889E-002,0.287451822858535,0.310887132005357 
 03/08  06:00:00,0.568284663869770,3.41078566880188,0.000000000000000E+000,2.85397477112602,0.000000000000000E+000,7.916456907249932E-002,7.916456907249932E-002,7.916456907249932E-002,5.559960154633677E-002,1.140402514680282E-002,8.626832450802412E-002,0.320773131536108,0.534714493152966 
 03/08  07:00:00,0.704677260184202,3.69040486657089,0.000000000000000E+000,2.71252901806173,0.000000000000000E+000,7.524109637689007E-002,7.524109637689007E-002,7.524109637689007E-002,8.737081097968286E-002,1.792060626862355E-002,0.138447925181248,0.370621809317757,0.952345625998102 
 03/08  08:00:00,0.903179343908797,3.38173012905430,0.000000000000000E+000,2.28806505272127,0.000000000000000E+000,6.346716366979616E-002,6.346716366979616E-002,6.346716366979616E-002,0.154884628531874,3.176836297547005E-002,0.214170712514307,0.393813440157350,1.06653730213762 
 03/08  09:00:00,0.823731818109722,2.93793963984541,0.000000000000000E+000,1.87922770367360,0.000000000000000E+000,5.212668761319394E-002,5.212668761319394E-002,5.212668761319394E-002,0.123113412448741,2.525177639790496E-002,0.275218413283566,0.332946516306314,1.03577697003682 
 03/08  10:00:00,0.749108040170153,2.32046179601298,0.000000000000000E+000,1.35754984454562,0.000000000000000E+000,3.765620128291831E-002,3.765620128291831E-002,3.765620128291831E-002,6.354239891733346E-002,1.303317179119409E-002,0.336436847124624,0.283364408994085,0.943392440657521 
 03/08  11:00:00,0.740829739331034,1.64276255371024,0.000000000000000E+000,0.788326733975138,0.000000000000000E+000,2.186688782776096E-002,2.186688782776096E-002,2.186688782776096E-002,5.162820286083813E-002,1.058945250657523E-002,0.351641513346258,0.290028670729601,0.834457242349310 
 03/08  12:00:00,0.734266009109457,0.756832184533774,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.162820286083813E-002,1.058945250657523E-002,0.366855814129303,0.290117527552739,0.736847486260301 
 03/08  13:00:00,0.719720651931650,0.677138673070888,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.162820286083813E-002,1.058945250657523E-002,0.357197582224207,0.285230402280028,0.657490623619786 
 03/08  14:00:00,0.697129496162348,0.629847101856342,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.162820286083813E-002,1.058945250657523E-002,0.324743319086342,0.295093509648591,0.609519633872817 
 03/08  15:00:00,0.688666350622381,0.584627051048636,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.162820286083813E-002,1.058945250657523E-002,0.299663947619161,0.311709735575808,0.563154977069052 
 03/08  16:00:00,0.724116612511671,0.590227195874959,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.957100023183511E-002,1.221859915096650E-002,0.308215184980723,0.329036816088145,0.567561548797876 
 03/08  17:00:00,0.869014064503837,0.646022493621659,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.134219636560864E-002,1.873518982033986E-002,0.354668780903828,0.389192885354059,0.619213005585575 
 03/08  18:00:00,1.14700265675860,0.770225310976428,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.182684392731217,3.747036600131882E-002,0.438965730037081,0.472807155928983,0.737656067633963 
 03/08  19:00:00,1.38182971206944,0.881942413566269,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.353454629304658,7.249702226557142E-002,0.397477157158294,0.513325867280912,0.846582045441964 
 03/08  20:00:00,1.50377331391958,0.900124244562570,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.528196184766160,0.108338248442179,0.322310632266247,0.529853236384989,0.863625391329883 
 03/08  21:00:00,1.53351716053700,0.837605839488258,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.567910171621143,0.116483974844455,0.285979116882669,0.548068885128730,0.799852204281279 
 03/08  22:00:00,1.39437582041864,0.761936166689021,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.476567975255536,9.774878502411546E-002,0.269710545482451,0.535273502596540,0.725063939307885 
 03/08  23:00:00,1.12696674223548,0.636764659859015,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.357426014690583,7.331159217792682E-002,0.217943504277125,0.463210619029843,0.604856472385930 
 03/08  24:00:00,0.866892219415304,0.500740323718447,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.250198210283408,5.131810906880441E-002,0.147779479178003,0.402521408825089,0.473012702530443 
 03/09  01:00:00,0.600141500014107,0.382795340341341,0.000000000000000E+000,2.485197889915530E-002,0.000000000000000E+000,6.893530454630619E-004,6.893530454630619E-004,6.893530454630619E-004,0.127084797834667,2.606634631026037E-002,9.827947445740333E-002,0.332946516306314,0.335008395307207 
 03/09  02:00:00,0.511292434755071,0.828892127737386,0.000000000000000E+000,0.535676598586275,0.000000000000000E+000,1.485878835311959E-002,1.485878835311959E-002,1.485878835311959E-002,7.545658832404237E-002,1.547689653155732E-002,8.386910965267348E-002,0.306556039833677,0.272098466656936 
 03/09  03:00:00,0.487870017417032,1.57321362888935,0.000000000000000E+000,1.29753399413410,0.000000000000000E+000,3.599146024056044E-002,3.599146024056044E-002,3.599146024056044E-002,5.162820286083813E-002,1.058945250657523E-002,7.158412284098968E-002,0.303001766908070,0.254807407768251 
 03/09  04:00:00,0.487605025637092,1.99148103801114,0.000000000000000E+000,1.71111663793188,0.000000000000000E+000,4.746356297368944E-002,4.746356297368944E-002,4.746356297368944E-002,5.162820286083813E-002,1.058945250657523E-002,6.411215583864807E-002,0.298736639397340,0.259785975700876 
 03/09  05:00:00,0.496764669930168,2.42385158127084,0.000000000000000E+000,2.09341759678787,0.000000000000000E+000,5.806796318424116E-002,5.806796318424116E-002,5.806796318424116E-002,5.162820286083813E-002,1.058945250657523E-002,7.395221645997889E-002,0.287451822858535,0.310632912839873 
 03/09  06:00:00,0.552991972812694,2.85866242008061,0.000000000000000E+000,2.30265547550081,0.000000000000000E+000,6.387187801542181E-002,6.387187801542181E-002,6.387187801542181E-002,5.559960154633677E-002,1.140402514680282E-002,8.626832450802412E-002,0.320773131536108,0.533910540056888 
 03/09  07:00:00,0.692048212497633,3.23327669669687,0.000000000000000E+000,2.25723716334562,0.000000000000000E+000,6.261204869031971E-002,6.261204869031971E-002,6.261204869031971E-002,8.737081097968286E-002,1.792060626862355E-002,0.138447925181248,0.370621809317757,0.950509310840165 
 03/09  08:00:00,0.897305396289915,3.16782271985754,0.000000000000000E+000,2.07630241057452,0.000000000000000E+000,5.759321605091570E-002,5.759321605091570E-002,5.759321605091570E-002,0.154884628531874,3.176836297547005E-002,0.214170712514307,0.393813440157350,1.06439253508759 
 03/09  09:00:00,0.823829608771071,2.93937773099266,0.000000000000000E+000,1.88275317073058,0.000000000000000E+000,5.222447827454392E-002,5.222447827454392E-002,5.222447827454392E-002,0.123113412448741,2.525177639790496E-002,0.275218413283566,0.332946516306314,1.03368959412711 
 03/09  10:00:00,0.759786921344481,2.70357321440162,0.000000000000000E+000,1.74253592875552,0.000000000000000E+000,4.833508245724669E-002,4.833508245724669E-002,4.833508245724669E-002,6.354239891733346E-002,1.303317179119409E-002,0.336436847124624,0.283364408994085,0.941517774836267 
 03/09  11:00:00,0.777739833702130,2.97180471868162,0.000000000000000E+000,2.11897855674347,0.000000000000000E+000,5.877698219885759E-002,5.877698219885759E-002,5.877698219885759E-002,5.162820286083813E-002,1.058945250657523E-002,0.351641513346258,0.290028670729601,0.832847584552349 
 03/09  12:00:00,0.771126887716858,2.08495146706477,0.000000000000000E+000,1.32887753725680,0.000000000000000E+000,3.686087860740012E-002,3.686087860740012E-002,3.686087860740012E-002,5.162820286083813E-002,1.058945250657523E-002,0.366855814129303,0.290117527552739,0.736089231534492 
 03/09  13:00:00,0.746207536248988,1.63515841194515,0.000000000000000E+000,0.954882979760614,0.000000000000000E+000,2.648688431733692E-002,2.648688431733692E-002,2.648688431733692E-002,5.162820286083813E-002,1.058945250657523E-002,0.357197582224207,0.285230402280028,0.660627382733431 
 03/09  14:00:00,0.717308813089066,1.36393280008259,0.000000000000000E+000,0.727487840610504,0.000000000000000E+000,2.017931692671943E-002,2.017931692671943E-002,2.017931692671943E-002,5.162820286083813E-002,1.058945250657523E-002,0.324743319086342,0.295093509648591,0.616117491488563 
